Name,Address,Website,source_city,reason
Kaffa Roaster and Studio,"10920 88 Ave NW, 10920 88ave nw #201, Edmonton, AB T6G 0Z1",https://www.kaffaroasterystudio.com/,edmonton,no_store_page
NXT Roasters - Freshly roasted coffee,"10352 68 Ave NW, Edmonton, AB T6H 2A7",https://nxtroasters.com/,edmonton,no_shop
The Wall Coffee Roasters,"27717 Acheson Rd, Acheson, AB T7X 6B1",https://www.thewallcoffeeroasters.com/,edmonton,no_store_page
Liberta coffee lab,"6547 99 St NW, Edmonton, AB T6E 3P5",https://www.libertacoffeelab.com/,edmonton,no_shop
Stopgap Coffee,"9749 111 St NW, Edmonton, AB T5K 0E1",http://www.stopgapcoffee.com/,edmonton,no_shop
Anecdote Coffee Roasters,"9807 62 Ave NW, Edmonton, AB T6E 0E4",https://www.anecdotecoffee.ca/,edmonton,scrape_failed
BOXCAR COFFEESHOP,"11926 129 Ave NW, Edmonton, AB T5E 0N3",http://boxcarcoffeeshop.ca/,edmonton,no_shop
Bar Oro Caffè & Lounge,"10550 Jasper Ave, Edmonton, AB T5J 1Z7",http://www.baroro.ca/,edmonton,no_shop
ADD Coffee,"11624 145 St NW, Edmonton, AB T5M 1V8",http://www.addcoffee.ca/,edmonton,no_shop
Mokha Coffee House,"5344 Admiral Girouard St, Edmonton, AB T5X 3N5",http://mymokhacafe.com/,edmonton,no_shop
Tea And Coffee Company,"10561 111 St NW, Edmonton, AB T5H 3E8",http://www.teaandcoffeecompany.com/,edmonton,scrape_failed
Roam Cafe,"10130 112 St NW, Edmonton, AB T5K 2K4",http://roamcafeyeg.com/,edmonton,no_shop
PACT Coffee,"10370 Whyte Ave NW, Edmonton, AB T6E 1Z8",http://www.pactcoffee.ca/,edmonton,no_shop
Coffee Bureau,"10505 Jasper Ave, Edmonton, AB T5J 1Z4",http://coffeebureau.square.site/,edmonton,scrape_failed
Respire Coffeehouse,"3550 76 Ave NW, Edmonton, AB T6B 2N8",https://www.respirecoffee.ca/,edmonton,no_shop
Jafa Coffee,"13131 35 St NW, Edmonton, AB T5A 5C6",https://jafacoffee.com/,edmonton,no_store_page
Lui-Chi’s Coffee,"10020 101A Ave, Edmonton, AB T5J 3G2",http://www.luichiscoffee.com/,edmonton,no_shop
BE Coffee,"11015 26 Ave NW, Edmonton, AB T6J 5V3",http://www.becoffeeyeg.ca/,edmonton,no_shop
Square 1 Coffee - Aspen Gardens,"15 Fairway Dr NW, Edmonton, AB T6J 2S6",https://www.square1coffee.ca/,edmonton,scrape_failed
Paris Baguette,"10607 82 Ave NW Unite #8, Edmonton, AB T6E 2A3",https://www.parisbaguette.ca/fr/locations/ab/edmonton/10607-82-avenue-nw/,edmonton,no_coffee_keywords
Common Ground Coffee,"2727 182 St S W, Edmonton, AB T6W 4V2",http://instagram.com/common_ground_yeg,edmonton,no_shop
Island Brew Coffee House,"10802 124 St, Edmonton, AB T5M 0H3",http://islandbrewcoffee.ca/,edmonton,no_shop
Cafe Bel-Air,"8020 101 St NW, Edmonton, AB T6E 3R1",https://www.cafebelair.ca/,edmonton,no_coffee_keywords
Awake Coffee House,"11029 9 Ave NW, Edmonton, AB T6J 6T5",http://awake.cafe/,edmonton,no_shop
Doorstep Barista,"9807 62 Ave NW, Edmonton, AB T6E 0E4",https://doorstepbarista.ca/,edmonton,scrape_failed
Tala Coffee Trading,"3305 Orchards Link SW #104, Edmonton, AB T6X 2H1",http://talacoffee.ca/,edmonton,no_shop
Block 1912 Cafe,"10361 Whyte Ave NW, Edmonton, AB T6E 1Z9",http://www.block1912.com/,edmonton,no_shop
Krew Cafe,"5722 111 St NW, Edmonton, AB T6H 3G1",https://krew-cafe.square.site/,edmonton,scrape_failed
Parama Cafe and pastries,"9940 137 Ave NW, Edmonton, AB T5E 6W1",https://paramacafe.shop/,edmonton,no_coffee_keywords
The Woodrack Café,"10324 Whyte Ave NW #102, Edmonton, AB T6E 1Z8",http://www.thewoodrackcafe.com/,edmonton,no_shop
Mood Cafe,"7601 115 St NW, Edmonton, AB T6G 0K5",https://moodcafebakery.com/,edmonton,no_shop
Strom Coffee,"7225 104 Street NW, Edmonton, AB T6E 4B8",https://www.stromcoffee.com/,edmonton,no_shop
Ayco Café,"10551 Jasper Ave, Edmonton, AB T5J 1Z4",http://aycocafe.ca/,edmonton,no_shop
Brown Butter Cafe,"1528 91 St SW, Edmonton, AB T6X 1M5",http://www.brownbuttercafe.com/,edmonton,no_shop
Credo Coffee,"10134 104 Street NW, Edmonton, AB T5J 0B5",http://www.credocoffee.ca/,edmonton,no_shop
Urban Plant Cafe,"9261 34 Ave NW #18A, Edmonton, AB T6N 1G8",http://www.urbanplant.ca/,edmonton,no_shop
Objects,"10356 Jasper Ave, Edmonton, AB T5J 1Y7",http://www.objectsedmonton.ca/,edmonton,no_store_page
ANVIL Coffee House,"6148 90 Ave NW, Edmonton, AB T6B 0P2",http://anvilcoffeehouse.com/,edmonton,no_shop
Sought and Found Coffee Roasters,"916 Centre St N, Calgary, AB T2E 2P7",https://www.soughtxfound.coffee/,st. albert,no_store_page
BreadLove Inc,"46C St Michael St, St. Albert, AB T8N 1C9",http://www.breadlove.ca/,st. albert,no_coffee_keywords
Elk&Owl Craft Coffee Co.,"708 Main Ave W Bay C, Sundre, AB T0M 1X0",https://www.elkowl.ca/,st. albert,no_store_page
Caffe Monte Coffee Roasters,"6703 30 St SE, Calgary, AB T2C 1N6",http://www.caffemonte.com/,st. albert,scrape_failed
Turkish Coffee House,"24 Perron St Unit 50, St. Albert, AB T8N 1E7",https://www.turkishcoffeehouse.ca/,st. albert,no_shop
Rapids End Coffee Roastery,"721 Rye St Unit 8, Peterborough, ON K9J 6X6",https://rapidsendcoffee.com/,st. albert,scrape_failed
Carmela’s Whisk Bakeshop + Coffeehouse,"1 Tache St, St. Albert, AB T8N 7T4",http://whiskco.ca/,st. albert,no_shop
Sunday coffee roaster,"114 Wylie Pl, Fort McMurray, AB T9H 4R4",http://sundaycoffee.ca/,st. albert,no_shop
Structure Roasters - Structure Torréfacteurs,"460 Rue McGill, Montréal, QC H2Y 2H2",http://structureroasters.com/,st. albert,no_store_page
Stone City Coffee Roasters,"178 MB-12 #1, Steinbach, MB R5G 1T6",https://www.stonecitycoffeeroasters.com/,st. albert,no_shop
ASPECT Roaster & Cafe,"270 Bronte St N, Milton, ON L9T 2N9",http://www.aspectroaster.com/,st. albert,no_shop
Italian Bakery's Mercato,"120 Bellerose Dr, St. Albert, AB T8N 8N8",https://mercatofoods.com/,st. albert,no_shop
AGGÜDO COFFEE ROASTERS,"338 10 St NW #6, Calgary, AB T2N 1V8",https://aggudoroasters.com/,st. albert,no_store_page
Hatch Coffee Roasters,"802 Cochrane Dr Unit B, Markham, ON L3R 8C9",http://www.hatchcrafted.com/,st. albert,no_store_page
Más Coffee Co,"70 Arthur St suite 100, Winnipeg, MB R3B 1G7",https://www.mascoffee.ca/,st. albert,scrape_failed
Gros Morne Coffee Roasters,"9A Wellon Dr, Deer Lake, NL A0K 2E0",http://www.grosmornecoffee.ca/,st. albert,no_store_page
Qlab by Chronicle Coffee Roasters,"926 16 Ave SW, Calgary, AB T2T 0A2",https://qlabcoffee.ca/,st. albert,no_shop
Tealicious Blend,"11 St Anne St, St. Albert, AB T8N 1E8",http://www.tealiciousblend.com/,st. albert,no_shop
Hot Coffee Cafe and Play,"410 St Albert Rd #155, St. Albert, AB T8N 5J9",https://hotcoffeecafe.ca/,st. albert,no_shop
TasTea Yours,"31 Fairview Blvd #101, St. Albert, AB T8N 3M5",https://www.facebook.com/tasteayours,st. albert,no_coffee_keywords
Mark IV Brothers Coffee Roasters,"187 Nottawasaga St, Orillia, ON L3V 3K2",http://markivbrothers.com/,st. albert,no_shop
Second Cup Café,"19 Bellerose Dr #30, St. Albert, AB T8N 5C9",https://secondcup.com/en/location/inglewood-town-square/,st. albert,no_shop
La Factrie,"34 Albert St, Moncton, NB E1C 1A9",https://lafactrie.ca/,st. albert,scrape_failed
Wildroots,"15 Perron St #150, St. Albert, AB T8N 1E5",https://wildrootsbistro.ca/,st. albert,no_shop
kb&co,"#210, 840 St. Albert Trail, Jensen Lakes Blvd., St. Albert, AB T8N 7V2",https://kbandcompany.com/visitus/st-albert,st. albert,no_shop
Regard Coffee Roasters,"6540 Metral Dr #100, Nanaimo, BC V9T 0L8",http://www.regardcoffee.com/,st. albert,no_store_page
Coffee Addicts Inc,"11500 35 St SE #8034, Calgary, AB T2Z 3W4",http://www.coffeeaddicts.ca/,st. albert,no_store_page
Tutti Frutti breakfast & lunch,"10 McKenney Ave #200, St. Albert, AB T8N 5S8",https://locations.tuttifruttidejeuners.com/ab/st-albert/tutti-frutti-st-albert?utm_source=G&utm_medium=LPM&utm_campaign=MTY,st. albert,no_shop
33 1/3 Coffee Roasters - 13th ave,"3008 13th Ave, Regina, SK S4T 1N9",http://www.33coffee.ca/,st. albert,no_shop
Confections cake co.,"15 Perron St Unit 140, St. Albert, AB T8N 1E5",http://www.confectionscakeco.com/,st. albert,no_coffee_keywords
touch coffee smart bar Ode's Brew Bar,"310 Carleton Dr #110, St. Albert, AB T8N 7L3",http://obb.teemill.com/,st. albert,no_coffee_keywords
Zemona Coffee,"West, 7th Ave. W, Watrous, SK S0K 4T0",https://www.zemona.ca/,st. albert,scrape_failed
"Canadian Roasting Society, Dreamy Cafe.","3780 Saint-Patrick St., Montreal, Quebec H4E 1A2",https://www.canadianroastingsociety.ca/,st. albert,no_shop
The Roastory Specialty Coffee and Roastery Inc.,"12 Ella Ln Unit 106, Bedford, NS B4B 2J6",https://www.theroastorycoffee.com/,sherwood park,no_shop
Cafe Haven,"9 Sioux Rd, Sherwood Park, AB T8A 4C7",http://www.cafehaven.ca/,sherwood park,scrape_failed
Coffee Roastery Modus - Studio & shop,"491 Sperling Ave, Burnaby, BC V5B 4H4",http://www.moduscoffee.com/,sherwood park,no_store_page
Spinelli's Bar Italia,"Sherwood Park, AB T8H 0P1",https://italiancentre.ca/spinellis-bar-italia/,sherwood park,no_shop
Route Coffee Roasters,"1763A Avenue Rd, North York, ON M5M 3Y8",https://routecoffeeroasters.com/,sherwood park,no_coffee_keywords
Carvalho Coffee Roasters,"775 Pacific Rd #30, Oakville, ON L6L 6M4",http://www.carvalhocoffee.ca/,sherwood park,no_store_page
5Notes Coffee Roastery,"45890 Hocking Ave Unit 101, Chilliwack, BC V2P 1B4",https://5notescoffee.ca/,sherwood park,no_coffee_keywords
Third Wave Coffee,"SCO 467-468, Ground Floor, 35C, Sector 35, Chandigarh, 160022, India",https://stores.thirdwavecoffeeroasters.com/store-pages/third-wave-coffee-sector-35-chandigarh-chandigarh/,sherwood park,no_shop
Cheestix Cafe,"501 Bethel Dr # 149, Sherwood Park, AB T8H 2N4",http://cheestixcafe.com/,sherwood park,no_coffee_keywords
Thirds Roasting Collective,"119 John St N, Hamilton, ON L8R 1H7",http://thirdscoffeeco.com/,sherwood park,no_shop
L'OCA Quality Market,"340 Baseline Rd, Sherwood Park, AB T8H 2J2",https://loca.ca/,sherwood park,no_shop
70 Acre Brew Co.,"6000 Buckingham Dr #310, Sherwood Park, AB T8H 1A2",https://70acre.com/,sherwood park,no_shop
Morning Brew (192),"51056 Range Rd 204, Sherwood Park, AB T8G 1E5",http://morningbrew192.com/,sherwood park,no_shop
Nuestra Coffee Shop,"7601 112 Ave NW, Edmonton, AB T5B 0H4",https://www.nuestra.ca/,sherwood park,no_shop
Koffeology Cafe,"2025 Bowen Rd #1, Nanaimo, BC V9S 5W6",https://koffeology.cafe/,sherwood park,no_shop
Starbucks Coffee Company,"663 Wye Rd, Sherwood Park, AB T8B 1A8",https://www.starbucks.ca/,sherwood park,no_shop
Leduc Coffee Shop,"4728 50th Ave, Leduc, AB T9E 6Y6",http://www.magpiescollection.com/,leduc,no_shop
...is good Coffee Bar & more,"4715 50 Ave Unit 201, Calmar, AB T0C 0V0",http://www.isgoodcoffeebar.ca/,leduc,no_shop
Seacan Coffee Co,"Located in the Parking lot of Turf Training Center, 1030 34 Ave #4, Nisku, AB T9E 1E7",https://seacancoffeeco.ca/,leduc,no_shop
Range Road Roasters,"48434 Range Rd 281, Thorsby, AB T0C 2P0",http://www.rangeroadroasters.ca/,leduc,no_shop
Oughtred Roasting Works,"7550 River Rd unit 4, Delta, BC V4G 1C9",http://www.oughtred.com/,leduc,no_shop
Prestigio Bakery,"5210 50th Ave, Leduc, AB T9E 6V2",http://www.prestigiobakerybistro.com/,leduc,no_coffee_keywords
The Coffee Shop in Devon,"3 Superior St Unit 102, Devon, AB T9G 1E9",http://www.thecoffeeshopindevon.ca/,leduc,no_coffee_keywords
Discover Leduc Region,"6420 50 St, Leduc, AB T9E 7K9",http://discoverleduc.ca/,leduc,no_shop
Jef's Café,"5012 50 St, Beaumont, AB T4X 1E6",http://jefscafe.ca/,leduc,no_shop
Mundo Novo Coffee Roasters,"7037 Antrim Ave, Burnaby, BC V5J 4M5",http://www.mundonovoroasters.com/,leduc,no_shop
Dispatch Coffee,"3480 Rue University, Montréal, QC H3A 2A7",http://dispatchcoffee.ca/,leduc,no_store_page
Ole Smokes Coffee and Roastery,"10003 92 St #701, Grande Prairie, AB T8V 7K5",https://olesmokescoffee.com/,leduc,no_store_page
Vertical Roots Leduc,"RR 4, Calmar, AB T0C 0V0",https://verticalrootsleduc.ca/,leduc,no_shop
Totem Roasters,"10 Main St W, Vankleek Hill, ON K0B 1R0",http://www.totemroasters.com/,leduc,no_shop
Strada Coffee Co.,"5003 50 Ave, Camrose, AB T4V 0S4",https://stradacoffeeco.com/,leduc,no_shop
Rose Cottage Coffee Company,"325 Severn Ave., Rosebud, AB T0J 2T0",http://rosecottagecoffeecompany.ca/,leduc,no_shop
Phat Tony's Bistro & Cafe,"5607A 50 St, Leduc, AB T9E 6Z7",http://www.phattonys.ca/,leduc,no_shop
City Roast Coffee,"4940 50 St, Red Deer, AB T4N 1X7",http://www.cityroastcoffee.ca/,leduc,no_shop
Cordoba Coffee Limited,"3634 King St, Caledon, ON L7C 0R5",http://www.cordobacoffee.ca/,leduc,no_shop
Reverend Coffee (coffee roaster),"3875 Turner Rd, Tappen, BC V0E 2X1",http://www.reverendcoffee.com/,leduc,no_store_page
Leduc County Business and Entrepreneur Centre,"606 18 Ave, Nisku, AB T9E 7V8",https://www.leduccountybusiness.com/,leduc,no_coffee_keywords
1905 Coffee Company,"NW 03-40-04 West of the 3rd Meridian, Osler, SK S0K 3A0",https://1905coffeecompany.ca/,fort saskatchewan,no_shop
Venn Coffee Roasters,"216 Avenue D N, Saskatoon, SK S7L 1M6",http://www.venncoffeeroasters.com/,fort saskatchewan,no_store_page
Duck Mountain Coffee Roasting Company,"2050 Pinkie Rd, Regina, SK S4R 8R6",http://duckmountaincoffee.square.site/,fort saskatchewan,no_shop
French Press Coffee Roasters Parksville,"425 Stanford Ave E, Parksville, BC V9P 2N4",http://www.fpcoffeeroasters.com/,fort saskatchewan,no_store_page
Prairie Bean Roastery 219 LTD,"Outlook, SK S0L 2N0",http://www.prairiebean.com/,fort saskatchewan,no_store_page
Rampage Coffee,"3342 Millar Ave, Saskatoon, SK S7K 7G9",https://bit.ly/3EU88ND,fort saskatchewan,no_coffee_keywords
Rise + Grind Espresso • Brew • Market,"205 Main St, Unity, SK S0K 4L0",http://www.riseandgrindespresso.ca/,fort saskatchewan,no_shop
Pause Coffee Shop,"3434 13th Ave, Regina, SK S4T 1P7",http://pausecoffeeshop.company.site/,fort saskatchewan,no_shop
Valley Bake & Coffee Shop,"161 Broadway St, Fort Qu'Appelle, SK S0G 1S0",http://valley-shop-fort-qu-appelle.edan.io/,fort saskatchewan,no_shop
Black Pearl Coffee - Beans,"Black pearl, 460 Dufferin Ave., Winnipeg, MB R2W 2Y5",http://www.blackpearlcoffee.ca/,fort saskatchewan,no_shop
Athabasca Coffee Roasters,"4804 42 Ave #19, Innisfail, AB T4G 1T4",http://www.athabascacoffeeroasters.com/,fort saskatchewan,no_store_page
Cold Creek Coffee Roasters,"230 Haynes Rd, Castleton, ON K0K 1M0",http://www.coldcreekcoffeeroasters.com/,fort saskatchewan,no_shop
Firebag Coffee Company,"271 Rattlepan Creek Crescent, Fort McMurray, AB T9K 2V4",http://www.firebagcoffeecompany.com/,fort saskatchewan,no_shop
Fort Smith Coffee Co.,"1101 Rogers Ave, Fort Smith, AR 72901, United States",http://fortsmithcoffeeco.com/,fort saskatchewan,no_shop
Hell's Half Acre Coffee Company,"10116 94 Ave, Fort St John, BC V1J 5J6",https://hellshalfacre.ca/,fort saskatchewan,no_shop
Opulence Coffee,"261 Dalhousie St, Ottawa, ON K1N 7E3",http://www.opulencecoffee.com/,fort saskatchewan,no_store_page
Back to Coffee Beans,"418 33rd St W, Saskatoon, SK S7L 0V6",http://coffeeinsaskatoon.com/,fort saskatchewan,no_shop
The Rooster Roasters,"545 Malpeque Rd, Charlottetown, PE C1E 1Z2",http://coffeeroasting.ca/,fort saskatchewan,no_shop
Perks Coffee House,"420 King St #9, Spruce Grove, AB T7X 2C5",http://perkscoffeehouse.ca/,spruce grove,no_shop
Great North Cookie Co.,"20 McLeod Ave #1, Spruce Grove, AB T7X 3Y1",http://www.greatnorthcookieco.com/,spruce grove,no_coffee_keywords
Bubble Tea & Coffee Lab -Spruce Grove,"100 King St #3, Spruce Grove, AB T7X 0J6",http://www.btcl.ca/,spruce grove,no_shop
Java Works Coffee,"1260 Martin Grove Rd, Etobicoke, ON M9W 1N3",http://www.javaworks.ca/,spruce grove,scrape_failed
Black Sheep Coffee Co,"105 Sunset Blvd SE, Diamond Valley, AB T0L 2A0",https://blacksheepcoffee2020.myshopify.com/,spruce grove,no_store_page
Peach Coffee Co. Aldershot,"175 Plains Rd E, Burlington, ON L7T 2C4",http://www.peachcoffeeco.com/,spruce grove,no_store_page
ch. Cafeteria,"14802 Stony Plain Rd, Edmonton, AB T5N 3S5",https://chcafeteria.ca/,spruce grove,no_shop
Spruce Park Ranch Country Store & Coffee Shop,"51432 Range Rd 273, Spruce Grove, AB T7Y 1H7",https://www.spruceparkranch.com/,spruce grove,no_coffee_keywords
Ascension Roastery (Online Ordering Only),"Ranchview Cres NE, Medicine Hat, AB T1C 0G3",https://ascension-roastery.square.site/,spruce grove,no_shop
"Stoke Roasted Coffee Company, Inc.","Gawiuk Rd, Revelstoke, BC V0E 2S0",http://www.stokeroasted.ca/,spruce grove,no_shop
Mount Pleasant Roastery,"515 18 Ave NW, Calgary, AB T2M 0T7",http://mountpleasantroastery.ca/,spruce grove,no_shop
Origins Coffee Roasters,"1245 Cartwright St, Vancouver, BC V6H 4B7",http://originscoffee.com/,spruce grove,no_shop
Oz Cafe,"2417 Calder Ave, Beaumont, TX 77702, United States",http://theozcafe.com/,beaumont,no_shop
Red Tree Specialty Coffee,"1365 Anderton Rd, Comox, BC V9M 3Z3",http://www.redtreeroasting.com/,beaumont,no_coffee_keywords
Nowhere Craft Chocolate & Coffee Roastery,"166 ON-17, Vermilion Bay, ON P0V 2V0",http://nowherechocolateandcoffee.ca/,beaumont,no_shop
il caffe coffee roasters,"207 9 Ave SW, Calgary, AB T2P 1K3",https://www.ilcaffe.shop/,beaumont,no_store_page
Chartier,"5012 50 St Unit 102, Beaumont, AB T4X 1E6",https://www.dinechartier.com/,beaumont,no_coffee_keywords
The Foxhole Canteen,"10220 100 Ave, Morinville, AB T8R 1P9",https://foxholecanteen.ca/,morinville,no_shop
Sturgeon Brewing Company,"9918 100 St #101a, Morinville, AB T8R 1K8",http://sturgeonbrewing.beer/,morinville,no_shop
MorningStar Coffee Roasting Company,"720 Station Ave, Langford, BC V9B 2S1",http://www.morningstarcoffee.ca/,morinville,no_shop
Good Grief Coffee Roasters,"28 Bruce St S, Thornbury, ON N0H 2P0",http://www.goodgriefcoffee.com/,morinville,no_shop
